Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
20211005-MA-SCB1F_S51_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.015429717636167118)	(38.0, 0.1774417528159218)	(39.0, 0.9026384817157765)	(40.0, 2.360746798333561)	(41.0, 2.6461965746026483)	(42.0, 3.0859435272334106)	(43.0, 4.050300879493883)	(44.0, 4.335750655762983)	(45.0, 4.127449467674721)	(46.0, 2.9702206449621538)	(47.0, 3.957722573676878)	(48.0, 3.9191482795864587)	(49.0, 2.8236383274185677)	(50.0, 5.546983490202137)	(51.0, 8.609782440981167)	(52.0, 5.392686313840461)	(53.0, 15.151982718716217)	(54.0, 20.72211078537318)	(55.0, 6.195031630921151)	(56.0, 2.0212930103378888)	(57.0, 0.5400401172658489)	(58.0, 0.16972689399783825)	(59.0, 0.10800802345316983)	(60.0, 0.14658231754358758)	(61.0, 0.015429717636167118)	(62.0, 0.007714858818083559)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-SCB1F_S51_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.007695859627520386)	(35.0, 0.007695859627520386)	(36.0, 0.0)	(37.0, 0.030783438510081543)	(38.0, 0.07695859627520388)	(39.0, 0.2308757888256116)	(40.0, 1.369863013698632)	(41.0, 3.101431429890703)	(42.0, 5.387101739264322)	(43.0, 5.594889949207379)	(44.0, 4.032630444820696)	(45.0, 2.9475142373402914)	(46.0, 1.208249961520703)	(47.0, 1.639218100661844)	(48.0, 3.0013852547329347)	(49.0, 4.386639987686644)	(50.0, 3.4631368323841714)	(51.0, 5.587194089579858)	(52.0, 8.334615976604507)	(53.0, 5.548714791442255)	(54.0, 9.858396182853458)	(55.0, 16.877020163152512)	(56.0, 9.58904109589026)	(57.0, 3.401569955364007)	(58.0, 3.0860397106356614)	(59.0, 0.46944743727874344)	(60.0, 0.3309219639833768)	(61.0, 0.11543789441280577)	(62.0, 0.1385254732953669)	(63.0, 0.12313375404032616)	(64.0, 0.02308757888256116)	(65.0, 0.0)	(66.0, 0.007695859627520386)	(67.0, 0.007695859627520386)	(68.0, 0.0)	(69.0, 0.007695859627520386)	(70.0, 0.007695859627520386)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-SCB1P_S27_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.009554748710108883)	(30.0, 0.009554748710108883)	(31.0, 0.0)	(32.0, 0.03821899484043553)	(33.0, 0.06688324097076218)	(34.0, 0.047773743550544416)	(35.0, 0.009554748710108883)	(36.0, 0.019109497420217766)	(37.0, 0.009554748710108883)	(38.0, 0.03821899484043553)	(39.0, 0.4108541945346822)	(40.0, 1.4045480603860079)	(41.0, 1.6625262755589496)	(42.0, 3.000191094974178)	(43.0, 5.226447544429582)	(44.0, 4.700936365373579)	(45.0, 4.949359831836417)	(46.0, 4.614943626982596)	(47.0, 5.541754251863185)	(48.0, 4.4429581502006315)	(49.0, 2.7422128798012415)	(50.0, 4.098987196636702)	(51.0, 5.2742212879801285)	(52.0, 5.4079877699216565)	(53.0, 15.631568889737906)	(54.0, 21.670170074527405)	(55.0, 6.258360405121372)	(56.0, 1.4809860500668797)	(57.0, 0.6115039174469683)	(58.0, 0.2961972100133754)	(59.0, 0.1528759793617421)	(60.0, 0.17198547678195986)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-SCB1P_S27_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.009539254030334817)	(28.0, 0.019078508060669633)	(29.0, 0.009539254030334817)	(30.0, 0.009539254030334817)	(31.0, 0.05723552418200889)	(32.0, 0.0667747782123437)	(33.0, 0.019078508060669633)	(34.0, 0.02861776209100445)	(35.0, 0.02861776209100445)	(36.0, 0.009539254030334817)	(37.0, 0.0667747782123437)	(38.0, 0.07631403224267853)	(39.0, 0.15262806448535704)	(40.0, 0.8776113707908019)	(41.0, 2.5946770962510644)	(42.0, 5.380139273108863)	(43.0, 6.229132881808687)	(44.0, 3.8061623581035744)	(45.0, 3.2910426404654953)	(46.0, 1.8410760278546243)	(47.0, 2.6423733664027376)	(48.0, 4.817323285319094)	(49.0, 5.084422398168476)	(50.0, 2.9285509873127777)	(51.0, 3.787083850042904)	(52.0, 5.799866450443608)	(53.0, 5.122579414289817)	(54.0, 8.747495945817029)	(55.0, 18.706477153486702)	(56.0, 10.416865401125525)	(57.0, 2.9190117332824435)	(58.0, 3.01440427358579)	(59.0, 0.7154440522751107)	(60.0, 0.33387389106171866)	(61.0, 0.17170657254602664)	(62.0, 0.1240103023943526)	(63.0, 0.0667747782123437)	(64.0, 0.019078508060669633)	(65.0, 0.009539254030334817)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-SCB1W_S95_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0077899820830412535)	(22.0, 0.0077899820830412535)	(23.0, 0.0077899820830412535)	(24.0, 0.08568980291345381)	(25.0, 0.06231985666433003)	(26.0, 0.07789982083041254)	(27.0, 0.04673989249824752)	(28.0, 0.0077899820830412535)	(29.0, 0.031159928332165014)	(30.0, 0.015579964166082507)	(31.0, 0.031159928332165014)	(32.0, 0.05452987458128877)	(33.0, 0.10126976707953629)	(34.0, 0.10126976707953629)	(35.0, 0.05452987458128877)	(36.0, 0.04673989249824752)	(37.0, 0.04673989249824752)	(38.0, 0.11684973124561877)	(39.0, 0.3583391758198979)	(40.0, 1.2853470437018095)	(41.0, 1.020487652878405)	(42.0, 1.3398769182830985)	(43.0, 4.377969930669207)	(44.0, 4.44807976941658)	(45.0, 3.458752044870313)	(46.0, 4.34681000233704)	(47.0, 6.247565630599138)	(48.0, 5.60878709978976)	(49.0, 3.7391913998598056)	(50.0, 5.406247565630681)	(51.0, 9.753057567967502)	(52.0, 9.72968762171838)	(53.0, 11.591493339565135)	(54.0, 11.92646256913589)	(55.0, 6.574744878086852)	(56.0, 3.871621095271511)	(57.0, 2.251304821998916)	(58.0, 1.0828075095427354)	(59.0, 0.41286905040118654)	(60.0, 0.13242969541170127)	(61.0, 0.031159928332165014)	(62.0, 0.031159928332165014)	(63.0, 0.023369946249123762)	(64.0, 0.031159928332165014)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0077899820830412535)	(72.0, 0.0077899820830412535)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-SCB1W_S95_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.007874015748031529)	(22.0, 0.031496062992126116)	(23.0, 0.007874015748031529)	(24.0, 0.14960629921259905)	(25.0, 0.08661417322834684)	(26.0, 0.023622047244094592)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.015748031496063058)	(30.0, 0.007874015748031529)	(31.0, 0.09448818897637837)	(32.0, 0.11811023622047294)	(33.0, 0.04724409448818918)	(34.0, 0.07086614173228377)	(35.0, 0.0551181102362207)	(36.0, 0.11811023622047294)	(37.0, 0.1102362204724414)	(38.0, 0.2362204724409459)	(39.0, 0.5511811023622069)	(40.0, 1.015748031496068)	(41.0, 3.385826771653551)	(42.0, 5.330708661417394)	(43.0, 2.2992125984252)	(44.0, 1.9606299212598488)	(45.0, 1.2755905511811105)	(46.0, 1.362204724409458)	(47.0, 3.047244094488186)	(48.0, 3.9921259842519956)	(49.0, 6.629921259842584)	(50.0, 4.377952755905552)	(51.0, 4.779527559055172)	(52.0, 8.251968503936986)	(53.0, 9.79527559055108)	(54.0, 10.370078740157348)	(55.0, 12.685039370078584)	(56.0, 6.921259842519733)	(57.0, 5.307086614173299)	(58.0, 2.511811023622048)	(59.0, 1.417322834645679)	(60.0, 0.9370078740157523)	(61.0, 0.38582677165354523)	(62.0, 0.1102362204724414)	(63.0, 0.0551181102362207)	(64.0, 0.015748031496063058)	(65.0, 0.0)	(66.0, 0.007874015748031529)	(67.0, 0.023622047244094592)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.007874015748031529)	(83.0, 0.007874015748031529)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-SCS2F_S63_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.008865248226950288)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.06205673758865201)	(39.0, 0.8421985815602763)	(40.0, 2.1365248226950175)	(41.0, 2.4468085106382738)	(42.0, 2.9432624113474826)	(43.0, 3.7056737588652093)	(44.0, 3.6081560283687537)	(45.0, 3.661347517730457)	(46.0, 2.686170212765928)	(47.0, 3.8741134751772695)	(48.0, 4.21099290780139)	(49.0, 3.0851063829786853)	(50.0, 5.469858156028367)	(51.0, 7.898936170212721)	(52.0, 5.36347517730496)	(53.0, 16.117021276595597)	(54.0, 22.526595744681384)	(55.0, 6.143617021276608)	(56.0, 1.9680851063829645)	(57.0, 0.5851063829787186)	(58.0, 0.3812056737588626)	(59.0, 0.16843971631205543)	(60.0, 0.08865248226950288)	(61.0, 0.017730496453900575)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-SCS2F_S63_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.00890154886950328)	(16.0, 0.00890154886950328)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.01780309773900656)	(38.0, 0.044507744347516406)	(39.0, 0.12462168417304592)	(40.0, 1.3085276838169841)	(41.0, 2.777283247285013)	(42.0, 5.064981306747394)	(43.0, 5.429944810397039)	(44.0, 3.9700907957984595)	(45.0, 2.314402706070849)	(46.0, 0.9880719245148639)	(47.0, 1.7269004806836408)	(48.0, 2.866298735980045)	(49.0, 4.29944810397009)	(50.0, 3.6941427808438494)	(51.0, 5.3765355171800175)	(52.0, 7.771052163076389)	(53.0, 5.51005875022257)	(54.0, 10.254584297667662)	(55.0, 18.808972761260705)	(56.0, 10.3703044329712)	(57.0, 3.3202777283247054)	(58.0, 2.821790991632529)	(59.0, 0.6409115186042358)	(60.0, 0.21363717286807865)	(61.0, 0.044507744347516406)	(62.0, 0.07121239095602624)	(63.0, 0.06231084208652296)	(64.0, 0.01780309773900656)	(65.0, 0.00890154886950328)	(66.0, 0.00890154886950328)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.00890154886950328)	(71.0, 0.00890154886950328)	(72.0, 0.0)	(73.0, 0.00890154886950328)	(74.0, 0.00890154886950328)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.00890154886950328)	(79.0, 0.00890154886950328)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-SCS2P_S25_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.019577133907595967)	(15.0, 0.04894283476898991)	(16.0, 0.039154267815191934)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.009788566953797984)	(30.0, 0.06851996867658587)	(31.0, 0.019577133907595967)	(32.0, 0.11746280344557579)	(33.0, 0.3034455755677375)	(34.0, 0.3034455755677375)	(35.0, 0.13703993735317174)	(36.0, 0.2545027407987475)	(37.0, 0.2642913077525455)	(38.0, 0.3621769772905255)	(39.0, 0.567736883320283)	(40.0, 0.9984338292873932)	(41.0, 1.3018794048551328)	(42.0, 2.23179326546594)	(43.0, 5.031323414252178)	(44.0, 5.35434612372752)	(45.0, 7.781910728269467)	(46.0, 6.4800313234143205)	(47.0, 8.535630383711869)	(48.0, 6.705168363351681)	(49.0, 2.4960845732184818)	(50.0, 3.3183241973375006)	(51.0, 4.972592012529388)	(52.0, 4.600626468285054)	(53.0, 12.480422866092232)	(54.0, 15.573610023492309)	(55.0, 5.217306186374344)	(56.0, 2.173061863743153)	(57.0, 1.0865309318715757)	(58.0, 0.6264682850430706)	(59.0, 0.2447141738449495)	(60.0, 0.2251370399373535)	(61.0, 0.009788566953797984)	(62.0, 0.019577133907595967)	(63.0, 0.009788566953797984)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.009788566953797984)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20211005-MA-SCS2P_S25_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.01952934283761352)	(12.0, 0.00976467141880676)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.04882335709403379)	(16.0, 0.06835269993164732)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.058588028512840555)	(30.0, 0.06835269993164732)	(31.0, 0.3027048139830096)	(32.0, 0.3027048139830096)	(33.0, 0.19529342837613514)	(34.0, 0.13670539986329464)	(35.0, 0.14647007128210138)	(36.0, 0.2929401425642028)	(37.0, 0.42964554242749764)	(38.0, 0.3124694854018164)	(39.0, 0.4784688995215315)	(40.0, 0.7714090420857334)	(41.0, 3.0172834684112777)	(42.0, 5.21433453764283)	(43.0, 7.011034078703325)	(44.0, 6.0052729225662)	(45.0, 3.0954008397617305)	(46.0, 2.5388145688897534)	(47.0, 3.8765745532662654)	(48.0, 7.460208963968448)	(49.0, 6.0443316082414285)	(50.0, 2.9196367542232116)	(51.0, 2.441167854701687)	(52.0, 5.175275851967602)	(53.0, 3.8375158675910375)	(54.0, 7.069622107216167)	(55.0, 14.852065228004749)	(56.0, 8.08514793477205)	(57.0, 2.9098720828044047)	(58.0, 3.134459525436957)	(59.0, 0.8495264134361871)	(60.0, 0.3417634996582367)	(61.0, 0.24411678547016893)	(62.0, 0.058588028512840555)	(63.0, 0.04882335709403379)	(64.0, 0.01952934283761352)	(65.0, 0.01952934283761352)	(66.0, 0.029294014256420278)	(67.0, 0.01952934283761352)	(68.0, 0.0)	(69.0, 0.00976467141880676)	(70.0, 0.01952934283761352)	(71.0, 0.00976467141880676)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
